_id,Date,Temp Max,Temp Min
3042,30-04-1959,38.81999969,26.62999916
3043,01-05-1959,36.63999939,26.31999969
3044,02-05-1959,35.88999939,25.86000061
3045,03-05-1959,36.61999893,26.37000084
3046,04-05-1959,36.81999969,27.13999939
3047,05-05-1959,37.40000153,27.77000046
3048,06-05-1959,37.56999969,27.72999954
3049,07-05-1959,38.75999832,28.34000015
3050,08-05-1959,36.75,28.13999939
3051,09-05-1959,38.40999985,26.60000038
3052,10-05-1959,36.93000031,28.13999939
3053,11-05-1959,36.72000122,27.10000038
3054,12-05-1959,36.38000107,26.73999977
3055,13-05-1959,36.88999939,27.03000069
3056,14-05-1959,36.97000122,27.19000053
3057,15-05-1959,37.22000122,27.70999908
3058,16-05-1959,37.66999817,28.01000023
3059,17-05-1959,37.09999847,28.11000061
3060,18-05-1959,38.02999878,28.44000053
3061,19-05-1959,38.83000183,28.15999985
3062,20-05-1959,37.63999939,27.27000046
3063,21-05-1959,36.59999847,27.79999924
3064,22-05-1959,36.72000122,28.20000076
3065,23-05-1959,39.45999908,28.44000053
3066,24-05-1959,38.93999863,26.60000038
3067,25-05-1959,39.29000092,27.60000038
3068,26-05-1959,39.22000122,27.20999908
3069,27-05-1959,38.97999954,28.72999954
3070,28-05-1959,39.38000107,28.62999916
3071,29-05-1959,39.63000107,28.63999939
3072,30-05-1959,37.22999954,26.19000053
3073,31-05-1959,37.81000137,26.68000031
3074,01-06-1959,37.72000122,26.87999916
3075,02-06-1959,38.29999924,27.20000076
3076,03-06-1959,37.52000046,26.80999947
3077,04-06-1959,37.54000092,27.06999969
3078,05-06-1959,37.45999908,26.92000008
3079,06-06-1959,36.56000137,27.46999931
3080,07-06-1959,36.20000076,26.86000061
3081,08-06-1959,36.38000107,26.80999947
3082,09-06-1959,37.45000076,26.79999924
3083,10-06-1959,34.84999847,27.02000046
3084,11-06-1959,37.27999878,26.47999954
3085,12-06-1959,36.36000061,26.88999939
3086,13-06-1959,35.97999954,27.56999969
3087,14-06-1959,37.84000015,27.36000061
3088,15-06-1959,38.5,26.60000038
3089,16-06-1959,37.31999969,26.64999962
3090,17-06-1959,38.04999924,26.02000046
3091,18-06-1959,36.47999954,26.87999916
3092,19-06-1959,36.70999908,26.98999977
3093,20-06-1959,36.70000076,27.32999992
3094,21-06-1959,36.15000153,26.18000031
3095,22-06-1959,32.95999908,26.01000023
3096,23-06-1959,31.34000015,24.88999939
3097,24-06-1959,30.62000084,24.60000038
3098,25-06-1959,33.81000137,25.93000031
3099,26-06-1959,31.86000061,25.10000038
3100,27-06-1959,29.79999924,25.01000023
3101,28-06-1959,32.04000092,24.70000076
3102,29-06-1959,30.72999954,24.81999969
3103,30-06-1959,30.47999954,24.79000092
3104,01-07-1959,32.49000168,25.13999939
3105,02-07-1959,34.74000168,25.44000053
3106,03-07-1959,35.84000015,25.23999977
3107,04-07-1959,33.16999817,25.29999924
3108,05-07-1959,30.85000038,24.03000069
3109,06-07-1959,33.38999939,24.54999924
3110,07-07-1959,34.02000046,25.14999962
3111,08-07-1959,35.5,25.97999954
3112,09-07-1959,35.40999985,26.31999969
3113,10-07-1959,34.84000015,26.04999924
3114,11-07-1959,34.74000168,26.53000069
3115,12-07-1959,36.56000137,26.28000069
3116,13-07-1959,34.59000015,26.42000008
3117,14-07-1959,35.56000137,25.61000061
3118,15-07-1959,36.13000107,25.85000038
3119,16-07-1959,35.40000153,25.65999985
3120,17-07-1959,33.74000168,25.19000053
3121,18-07-1959,31.67000008,24.53000069
3122,19-07-1959,32.15999985,25.29000092
3123,20-07-1959,33.95000076,25.32999992
3124,21-07-1959,34.47999954,26.02000046
3125,22-07-1959,33.11000061,25.43000031
3126,23-07-1959,31,24.61000061
3127,24-07-1959,29.89999962,24.32999992
3128,25-07-1959,33.90000153,25
3129,26-07-1959,33.86999893,25.37000084
3130,27-07-1959,33.66999817,25.75
3131,28-07-1959,33.83000183,25.73999977
3132,29-07-1959,34.36999893,25.39999962
3133,30-07-1959,36.06999969,25
3134,31-07-1959,36.20999908,24.81999969
3135,01-08-1959,34.97000122,26.27000046
3136,02-08-1959,35.20000076,25.82999992
3137,03-08-1959,35.72999954,25.31999969
3138,04-08-1959,35.27000046,26.27000046
3139,05-08-1959,34.86000061,25.76000023
3140,06-08-1959,35.06000137,25.31999969
3141,07-08-1959,34.36000061,25.26000023
3142,08-08-1959,34.11000061,25.82999992
3143,09-08-1959,34.15000153,25.75
3144,10-08-1959,35.34000015,25.23999977
3145,11-08-1959,35.68999863,24.82999992
3146,12-08-1959,34.36000061,25.32999992
3147,13-08-1959,33.68999863,24.62000084
3148,14-08-1959,34.70999908,24.19000053
3149,15-08-1959,33.52999878,25.01000023
3150,16-08-1959,33.90000153,25.39999962
3151,17-08-1959,35.77999878,24.68000031
3152,18-08-1959,34.59999847,24.85000038
3153,19-08-1959,33.41999817,24.35000038
3154,20-08-1959,34.52999878,25.34000015
3155,21-08-1959,34.25999832,25.05999947
3156,22-08-1959,32.72000122,25.28000069
3157,23-08-1959,32.70000076,25.43000031
3158,24-08-1959,34.34999847,25.04999924
3159,25-08-1959,35.56000137,24.97999954
3160,26-08-1959,33.47999954,24.82999992
3161,27-08-1959,31.92000008,24.59000015
3162,28-08-1959,34.95000076,25.31999969
3163,29-08-1959,35.50999832,26.03000069
3164,30-08-1959,34.29000092,24.56999969
3165,31-08-1959,34.02000046,25.10000038
3166,01-09-1959,35.29999924,25.45000076
3167,02-09-1959,34.72000122,25.31999969
3168,03-09-1959,34.70999908,25.54999924
3169,04-09-1959,34.45000076,25.84000015
3170,05-09-1959,34.38000107,24.73999977
3171,06-09-1959,34.43000031,24.29999924
3172,07-09-1959,35.34000015,24.51000023
3173,08-09-1959,34.61999893,24.95999908
3174,09-09-1959,35.02999878,25.40999985
3175,10-09-1959,34.36000061,25.96999931
3176,11-09-1959,34.5,25.48999977
3177,12-09-1959,34.08000183,24.61000061
3178,13-09-1959,34.70999908,25.21999931
3179,14-09-1959,35.04000092,25.29999924
3180,15-09-1959,34.77000046,24.70999908
3181,16-09-1959,34.58000183,25.29000092
3182,17-09-1959,34.63999939,25.40999985
3183,18-09-1959,35.11000061,25.86000061
3184,19-09-1959,34.75,25.30999947
3185,20-09-1959,34.77999878,24.88999939
3186,21-09-1959,34.54999924,24.84000015
3187,22-09-1959,34.45000076,25.61000061
3188,23-09-1959,34.47000122,24.82999992
3189,24-09-1959,34.68999863,24.59000015
3190,25-09-1959,34.20000076,24.84000015
3191,26-09-1959,33.95000076,23.57999992
3192,27-09-1959,34.24000168,24.57999992
3193,28-09-1959,33.93000031,24.04999924
3194,29-09-1959,34.20999908,23.92000008
3195,30-09-1959,31.27000046,24.95999908
3196,01-10-1959,32.74000168,25.37000084
3197,02-10-1959,33.29000092,24.98999977
3198,03-10-1959,34.36000061,25.59000015
3199,04-10-1959,34.22000122,25.11000061
3200,05-10-1959,33.58000183,24.81999969
3201,06-10-1959,31.37000084,24.29999924
3202,07-10-1959,33.06000137,23.01000023
3203,08-10-1959,31.86000061,24.47999954
3204,09-10-1959,32.06000137,24.72999954
3205,10-10-1959,33.02999878,23.65999985
3206,11-10-1959,31.79000092,23.71999931
3207,12-10-1959,33.29999924,25.04000092
3208,13-10-1959,34.43000031,25.29999924
3209,14-10-1959,33.97999954,24.14999962
3210,15-10-1959,33.02000046,24.60000038
3211,16-10-1959,33.13000107,24.79000092
3212,17-10-1959,33.25,24.27000046
3213,18-10-1959,33.49000168,23.69000053
3214,19-10-1959,33.04999924,24.72999954
3215,20-10-1959,32.25,24.71999931
3216,21-10-1959,32.36000061,24.42000008
3217,22-10-1959,32.11999893,24.32999992
3218,23-10-1959,31.71999931,24.42000008
3219,24-10-1959,30.90999985,23.85000038
3220,25-10-1959,31.73999977,23.79999924
3221,26-10-1959,30.26000023,22.97999954
3222,27-10-1959,30.23999977,23.43000031
3223,28-10-1959,26.95999908,23.25
3224,29-10-1959,27.30999947,23.06999969
3225,30-10-1959,30.62000084,23.35000038
3226,31-10-1959,31.73999977,24.51000023
3227,01-11-1959,30.94000053,24.5
3228,02-11-1959,31.21999931,24.37999916
3229,03-11-1959,31.07999992,23.51000023
3230,04-11-1959,30.80999947,22.72999954
3231,05-11-1959,30.07999992,21.62999916
3232,06-11-1959,27.76000023,22.04000092
3233,07-11-1959,29.25,22.67000008
3234,08-11-1959,29.45999908,23.70999908
3235,09-11-1959,30.45000076,23.47999954
3236,10-11-1959,31.25,23.45000076
3237,11-11-1959,31.07999992,23.01000023
3238,12-11-1959,30.35000038,22.88999939
3239,13-11-1959,30.64999962,23.18000031
3240,14-11-1959,30.77000046,23.13999939
3241,15-11-1959,30.02000046,22.54000092
3242,16-11-1959,29.13999939,21.73999977
3243,17-11-1959,29.34000015,20.96999931
3244,18-11-1959,29.46999931,20.36000061
3245,19-11-1959,30.12999916,21.03000069
3246,20-11-1959,29.72999954,21.06999969
3247,21-11-1959,29.57999992,20.97999954
3248,22-11-1959,29.45000076,20.34000015
3249,23-11-1959,28.52000046,18.96999931
3250,24-11-1959,29.30999947,20.13999939
3251,25-11-1959,28.42000008,21.67000008
3252,26-11-1959,28.54999924,21.69000053
3253,27-11-1959,29.39999962,20.26000023
3254,28-11-1959,27.60000038,22.11000061
3255,29-11-1959,26.89999962,22.76000023
3256,30-11-1959,26.60000038,23.01000023
3257,01-12-1959,28.38999939,22.87999916
3258,02-12-1959,27.60000038,20.82999992
3259,03-12-1959,28.07999992,20.01000023
3260,04-12-1959,28.28000069,19.61000061
3261,05-12-1959,27.73999977,19.72999954
3262,06-12-1959,27.25,20.02000046
3263,07-12-1959,29.04000092,21.84000015
3264,08-12-1959,27.43000031,21.87000084
3265,09-12-1959,29.04000092,22.12999916
3266,10-12-1959,29.11000061,22.45999908
3267,11-12-1959,29.29000092,22.85000038
3268,12-12-1959,28.81999969,21.95000076
3269,13-12-1959,28.88999939,20.39999962
3270,14-12-1959,28.31999969,19.40999985
3271,15-12-1959,28.77000046,18.30999947
3272,16-12-1959,29.36000061,17.88999939
3273,17-12-1959,28.60000038,18.37999916
3274,18-12-1959,27.51000023,19.89999962
3275,19-12-1959,29.62000084,20.43000031
3276,20-12-1959,27.72999954,21
3277,21-12-1959,28.98999977,21.07999992
3278,22-12-1959,28.80999947,18.97999954
3279,23-12-1959,28.30999947,18.54000092
3280,24-12-1959,28.25,18.11000061
3281,25-12-1959,28.28000069,19.04999924
3282,26-12-1959,28.09000015,19.77000046
3283,27-12-1959,28.36000061,19.14999962
3284,28-12-1959,27.37999916,20.5
3285,29-12-1959,27.85000038,21.09000015
3286,30-12-1959,29.14999962,20.28000069
3287,31-12-1959,29.28000069,20.54999924
3288,01-01-1960,28.59000015,19.81999969
3289,02-01-1960,28.35000038,20.45999908
3290,03-01-1960,28.20999908,20.65999985
3291,04-01-1960,28.81999969,20.54999924
3292,05-01-1960,29.79999924,20.87000084
3293,06-01-1960,30.18000031,20.51000023
3294,07-01-1960,29.64999962,20.22999954
3295,08-01-1960,29.82999992,20.68000031
3296,09-01-1960,29.11000061,20.04000092
3297,10-01-1960,29,19.76000023
3298,11-01-1960,29.32999992,19.17000008
3299,12-01-1960,29.30999947,18.14999962
3300,13-01-1960,29.13999939,18.10000038
3301,14-01-1960,29.35000038,18.44000053
3302,15-01-1960,29.65999985,19.19000053
3303,16-01-1960,29.59000015,19.38999939
3304,17-01-1960,29.80999947,19.45000076
3305,18-01-1960,30.06999969,18.21999931
3306,19-01-1960,30.12000084,19
3307,20-01-1960,28.93000031,20.13999939
3308,21-01-1960,28.23999977,20.28000069
3309,22-01-1960,27.15999985,20.70999908
3310,23-01-1960,29.18000031,20.82999992
3311,24-01-1960,29.27000046,20.70000076
3312,25-01-1960,28.95999908,19.98999977
3313,26-01-1960,29.54999924,19.45999908
3314,27-01-1960,30.34000015,19.5
3315,28-01-1960,31,19.88999939
3316,29-01-1960,30.12000084,20.23999977
3317,30-01-1960,29.12000084,20.02000046
3318,31-01-1960,29.63999939,18.89999962
3319,01-02-1960,30.71999931,18.54000092
3320,02-02-1960,29.95999908,17.79999924
3321,03-02-1960,30.77000046,17.09000015
3322,04-02-1960,31.60000038,17.95000076
3323,05-02-1960,32,19.61000061
3324,06-02-1960,31.15999985,19.97999954
3325,07-02-1960,30.62000084,20.57999992
3326,08-02-1960,30.05999947,19.46999931
3327,09-02-1960,29.82999992,19.45000076
3328,10-02-1960,30.51000023,18.88999939
3329,11-02-1960,30.69000053,19.70999908
3330,12-02-1960,30.72999954,18.54999924
3331,13-02-1960,30.81999969,18.31999969
3332,14-02-1960,31.13999939,18.37000084
3333,15-02-1960,30.96999931,17.72999954
3334,16-02-1960,32.13000107,17.43000031
3335,17-02-1960,31.87000084,16.92000008
3336,18-02-1960,31.10000038,17.11000061
3337,19-02-1960,31.55999947,19.56999969
3338,20-02-1960,32.20999908,20.79000092
3339,21-02-1960,32.54000092,22
3340,22-02-1960,31.44000053,21.55999947
3341,23-02-1960,31.76000023,22.04000092
3342,24-02-1960,32.13999939,20.29999924
3343,25-02-1960,32.27000046,20.82999992
3344,26-02-1960,31.77000046,20.96999931
3345,27-02-1960,32.18999863,19.84000015
3346,28-02-1960,33.36000061,20.73999977
3347,29-02-1960,34.34000015,22.78000069
3348,01-03-1960,34.61999893,24.46999931
3349,02-03-1960,34.47999954,23
3350,03-03-1960,33.86999893,23.95000076
3351,04-03-1960,33.54999924,23.61000061
3352,05-03-1960,33.29000092,21.45000076
3353,06-03-1960,33.88000107,21.95999908
3354,07-03-1960,33.47999954,23.43000031
3355,08-03-1960,33.29999924,24.36000061
3356,09-03-1960,32.40999985,24.12000084
3357,10-03-1960,32.52000046,23.40999985
3358,11-03-1960,32.97999954,23.14999962
3359,12-03-1960,33.65999985,22.54999924
3360,13-03-1960,34.31000137,22.64999962
3361,14-03-1960,34.49000168,23.10000038
3362,15-03-1960,34.22999954,22.93000031
3363,16-03-1960,33.34000015,23.48999977
3364,17-03-1960,34.22999954,23.14999962
3365,18-03-1960,34.63999939,23.05999947
3366,19-03-1960,34.29000092,22.12000084
3367,20-03-1960,34.63000107,22.09000015
3368,21-03-1960,34.04999924,22.77000046
3369,22-03-1960,33.5,22.95000076
3370,23-03-1960,33.61000061,23.13999939
3371,24-03-1960,33.95000076,22.71999931
3372,25-03-1960,34.59999847,22.89999962
3373,26-03-1960,34,23.13999939
3374,27-03-1960,34.06000137,22.61000061
3375,28-03-1960,34.40000153,21.95999908
3376,29-03-1960,34.81999969,21.29999924
3377,30-03-1960,34.29999924,20.27000046
3378,31-03-1960,34.79999924,22.51000023
3379,01-04-1960,35.02999878,23.21999931
3380,02-04-1960,35.40000153,23.54999924
3381,03-04-1960,34.70000076,23.21999931
3382,04-04-1960,34.65000153,24.68000031
3383,05-04-1960,34.43000031,23.97999954
3384,06-04-1960,34.59000015,25.12999916
3385,07-04-1960,34.25,23.70000076
3386,08-04-1960,35.04000092,24.26000023
3387,09-04-1960,35.95000076,24.43000031
3388,10-04-1960,35.84999847,24.04999924
3389,11-04-1960,36.63000107,25
3390,12-04-1960,37.38999939,25.28000069
3391,13-04-1960,36.38999939,23.87999916
3392,14-04-1960,35.38000107,23.62999916
3393,15-04-1960,35.70999908,24.54999924
3394,16-04-1960,35.02000046,24.87999916
3395,17-04-1960,35.65999985,24.88999939
3396,18-04-1960,36.20000076,25.29000092
3397,19-04-1960,36.06000137,25.84000015
3398,20-04-1960,36.06999969,25.82999992
3399,21-04-1960,36.38999939,25.54999924
3400,22-04-1960,37.02999878,25.65999985
3401,23-04-1960,36.72000122,26.12000084
3402,24-04-1960,37.13999939,26.64999962
3403,25-04-1960,37.54999924,26.64999962
3404,26-04-1960,37.41999817,26.19000053
3405,27-04-1960,38.36999893,25.55999947
3406,28-04-1960,38.81000137,24.60000038
3407,29-04-1960,39.00999832,25.39999962
3408,30-04-1960,38.99000168,25.71999931
3409,01-05-1960,38.16999817,25.68000031
3410,02-05-1960,36.84000015,27.12999916
3411,03-05-1960,37.33000183,26.57999992
3412,04-05-1960,37.54000092,26.71999931
3413,05-05-1960,36.36999893,25.77000046
3414,06-05-1960,37.75,25.92000008
3415,07-05-1960,38,26.62999916
3416,08-05-1960,37.79999924,25.65999985
3417,09-05-1960,37.81999969,25.51000023
3418,10-05-1960,37.59999847,26.04000092
3419,11-05-1960,36.02999878,26.46999931
3420,12-05-1960,37.38999939,26.20000076
3421,13-05-1960,36.50999832,26.37999916
3422,14-05-1960,37.45000076,26.59000015
3423,15-05-1960,37.54000092,27.13999939
3424,16-05-1960,36.25,26.42000008
3425,17-05-1960,36.97000122,25.72999954
3426,18-05-1960,35.52999878,25.32999992
3427,19-05-1960,37.15999985,25.80999947
3428,20-05-1960,37.84000015,26.97999954
3429,21-05-1960,38.63000107,26.69000053
3430,22-05-1960,38.40999985,27.36000061
3431,23-05-1960,39.97999954,27.44000053
3432,24-05-1960,38.90000153,27.85000038
3433,25-05-1960,39.06999969,27.22999954
3434,26-05-1960,39.93999863,27.89999962
3435,27-05-1960,38.66999817,27.59000015
3436,28-05-1960,39.00999832,27.70999908
3437,29-05-1960,40.02000046,27.44000053
3438,30-05-1960,38.31000137,24.95000076
3439,31-05-1960,37.15000153,26.19000053
3440,01-06-1960,38.61000061,27.27000046
3441,02-06-1960,39.47999954,28.07999992
3442,03-06-1960,38.79999924,27.68000031
3443,04-06-1960,40.13999939,27.06999969
3444,05-06-1960,38.90000153,27.51000023
3445,06-06-1960,40.08000183,27.45999908
3446,07-06-1960,39.70000076,27.19000053
3447,08-06-1960,38.90999985,25.36000061
3448,09-06-1960,37.33000183,26.31999969
3449,10-06-1960,38.45000076,27.14999962
3450,11-06-1960,37.81000137,27.25
3451,12-06-1960,36.70000076,27.37000084
3452,13-06-1960,37.18000031,27.23999977
3453,14-06-1960,37.86999893,27.57999992
3454,15-06-1960,40.52999878,27.64999962
3455,16-06-1960,38.61000061,25.70999908
3456,17-06-1960,34.70000076,26.04999924
3457,18-06-1960,36.72999954,26.56999969
3458,19-06-1960,38.16999817,26.71999931
3459,20-06-1960,37.56999969,26.18000031
3460,21-06-1960,35.24000168,26.75
3461,22-06-1960,35.74000168,25.70999908
3462,23-06-1960,35.18000031,25.19000053
3463,24-06-1960,35.22999954,24.98999977
3464,25-06-1960,35.47000122,25.89999962
3465,26-06-1960,34.70000076,24.17000008
3466,27-06-1960,31.98999977,24.01000023
3467,28-06-1960,32.65000153,25.28000069
3468,29-06-1960,34.75999832,25.87999916
3469,30-06-1960,35.86000061,25.03000069
3470,01-07-1960,34.63999939,25.54999924
3471,02-07-1960,34.34000015,25.97999954
3472,03-07-1960,34.40000153,25.32999992
3473,04-07-1960,35.5,24.95999908
3474,05-07-1960,34.25999832,25.14999962
3475,06-07-1960,36.29000092,24.72999954
3476,07-07-1960,34.93000031,23.53000069
3477,08-07-1960,31.78000069,23.67000008
3478,09-07-1960,33.77999878,23.02000046
3479,10-07-1960,34.06000137,24.80999947
3480,11-07-1960,34.54999924,25.77000046
3481,12-07-1960,35.52999878,25.37999916
3482,13-07-1960,34.75999832,25.72999954
3483,14-07-1960,35.47999954,25.12999916
3484,15-07-1960,36.49000168,24.80999947
3485,16-07-1960,35.09000015,25.03000069
3486,17-07-1960,33.84000015,25.61000061
3487,18-07-1960,34.18000031,25.60000038
3488,19-07-1960,33.84999847,25.03000069
3489,20-07-1960,31.71999931,24.87000084
3490,21-07-1960,33.24000168,24.70999908
3491,22-07-1960,33.70000076,25.06999969
3492,23-07-1960,36.20999908,25.09000015
3493,24-07-1960,34.65000153,25
3494,25-07-1960,34.81000137,24.90999985
3495,26-07-1960,34.13000107,24.92000008
3496,27-07-1960,33.81000137,25.54999924
3497,28-07-1960,32.95000076,23.73999977
3498,29-07-1960,32.47000122,24.87999916
3499,30-07-1960,34.99000168,25.26000023
3500,31-07-1960,35.41999817,25.80999947
3501,01-08-1960,33.81999969,25.96999931
3502,02-08-1960,33.91999817,25.47999954
3503,03-08-1960,34.74000168,25.73999977
3504,04-08-1960,36.38999939,25.89999962
3505,05-08-1960,35.90000153,25.57999992
3506,06-08-1960,34.27000046,25.44000053
3507,07-08-1960,34.36000061,24.89999962
3508,08-08-1960,35.36000061,25.53000069
3509,09-08-1960,35.20999908,25.48999977
3510,10-08-1960,35.79999924,25.31999969
3511,11-08-1960,35.65999985,25.36000061
3512,12-08-1960,35.86999893,24.84000015
3513,13-08-1960,36.52000046,25.34000015
3514,14-08-1960,36.61999893,25.96999931
3515,15-08-1960,36.27000046,23.79999924
3516,16-08-1960,36.04000092,25.37000084
3517,17-08-1960,35.22000122,25.34000015
3518,18-08-1960,35.74000168,25.79000092
3519,19-08-1960,36.75999832,26.43000031
3520,20-08-1960,36.84000015,26.11000061
3521,21-08-1960,36.47999954,25.63999939
3522,22-08-1960,35.22000122,24.97999954
3523,23-08-1960,35.27999878,24.45000076
3524,24-08-1960,35.93999863,24.90999985
3525,25-08-1960,36.15999985,25.15999985
3526,26-08-1960,36.16999817,25.59000015
3527,27-08-1960,36.29000092,25.65999985
3528,28-08-1960,36.75999832,25.48999977
3529,29-08-1960,34.65000153,23.70000076
3530,30-08-1960,32.97999954,24.51000023
3531,31-08-1960,34.15999985,24.17000008
3532,01-09-1960,33.81999969,24.34000015
3533,02-09-1960,33.40999985,24.79000092
3534,03-09-1960,33.81999969,24.80999947
3535,04-09-1960,35.77999878,24.89999962
3536,05-09-1960,34.04999924,24.14999962
3537,06-09-1960,33.36999893,24.07999992
3538,07-09-1960,32.88999939,23.60000038
3539,08-09-1960,30.23999977,23.77000046
3540,09-09-1960,33.22999954,24.27000046
3541,10-09-1960,33.04000092,24.61000061
3542,11-09-1960,33.65000153,24.36000061
3543,12-09-1960,34.43999863,24.85000038
3544,13-09-1960,35.29999924,24.95000076
3545,14-09-1960,34.34000015,24.03000069
3546,15-09-1960,34.61999893,23.79999924
3547,16-09-1960,33.88999939,23.62999916
3548,17-09-1960,32.06999969,23.34000015
3549,18-09-1960,28.70000076,23.54999924
3550,19-09-1960,29.55999947,23.38999939
3551,20-09-1960,31.45999908,23.62000084
3552,21-09-1960,31.03000069,23.93000031
3553,22-09-1960,29.53000069,23.53000069
3554,23-09-1960,31.09000015,23.30999947
3555,24-09-1960,32.27000046,23.93000031
3556,25-09-1960,33.93999863,24.53000069
3557,26-09-1960,33.00999832,25.12000084
3558,27-09-1960,33.33000183,25.26000023
3559,28-09-1960,32.43000031,24.54999924
3560,29-09-1960,32.81000137,24.12999916
3561,30-09-1960,33.08000183,23.87999916
3562,01-10-1960,31.57999992,23.25
3563,02-10-1960,30.81999969,23.27000046
3564,03-10-1960,29.92000008,23.76000023
3565,04-10-1960,31.43000031,24.15999985
3566,05-10-1960,32.33000183,23.98999977
3567,06-10-1960,32.40000153,23.29999924
3568,07-10-1960,33.34000015,24.04999924
3569,08-10-1960,33.40999985,23.77000046
3570,09-10-1960,32.75999832,23.95000076
3571,10-10-1960,33.84000015,24.57999992
3572,11-10-1960,34.06000137,23.86000061
3573,12-10-1960,33.88999939,24.27000046
3574,13-10-1960,33.75999832,24.73999977
3575,14-10-1960,33.84000015,24.55999947
3576,15-10-1960,34.52000046,25.11000061
3577,16-10-1960,34.15000153,25.23999977
3578,17-10-1960,33.79000092,22.95000076
3579,18-10-1960,33.88999939,23.57999992
3580,19-10-1960,32.50999832,23.23999977
3581,20-10-1960,32.25,22.70999908
3582,21-10-1960,31.90999985,23.29000092
3583,22-10-1960,32.33000183,23.67000008
3584,23-10-1960,31.95000076,24.15999985
3585,24-10-1960,31.20000076,24.12999916
3586,25-10-1960,30.59000015,23.37999916
3587,26-10-1960,29.98999977,23.23999977
3588,27-10-1960,29.01000023,23.42000008
3589,28-10-1960,30.85000038,23.94000053
3590,29-10-1960,30.69000053,23.65999985
3591,30-10-1960,31.14999962,24
3592,31-10-1960,31.20000076,24.14999962
3593,01-11-1960,30.87000084,22.92000008
3594,02-11-1960,28.23999977,23.47999954
3595,03-11-1960,26.48999977,22.54999924
3596,04-11-1960,26.06999969,22.12999916
3597,05-11-1960,28.07999992,22.76000023
3598,06-11-1960,28.80999947,21.90999985
3599,07-11-1960,29.10000038,22.82999992
3600,08-11-1960,27.23999977,22.70000076
3601,09-11-1960,26.26000023,22.45000076
3602,10-11-1960,25.70999908,22.51000023
3603,11-11-1960,25.62999916,22.5
3604,12-11-1960,25.85000038,22.25
3605,13-11-1960,26.90999985,21.89999962
3606,14-11-1960,26.70999908,22.05999947
3607,15-11-1960,26.44000053,21.62000084
3608,16-11-1960,27.27000046,22.36000061
3609,17-11-1960,26.96999931,21.72999954
3610,18-11-1960,27.72999954,21.13999939
3611,19-11-1960,25.12999916,21.14999962
3612,20-11-1960,27.70999908,22
3613,21-11-1960,27.19000053,22.80999947
3614,22-11-1960,28.27000046,22.79999924
3615,23-11-1960,29.60000038,23.29000092
3616,24-11-1960,29.43000031,23.04000092
3617,25-11-1960,29.79999924,21.30999947
3618,26-11-1960,28.54999924,20.46999931
3619,27-11-1960,28.17000008,18.73999977
3620,28-11-1960,28.38999939,18.05999947
3621,29-11-1960,29.32999992,19.20999908
3622,30-11-1960,29.53000069,18.87999916
3623,01-12-1960,29.19000053,18.42000008
3624,02-12-1960,28.38999939,18.51000023
3625,03-12-1960,28.63999939,20.03000069
3626,04-12-1960,29.20999908,21.51000023
3627,05-12-1960,30.15999985,22.53000069
3628,06-12-1960,31.17000008,22.79999924
3629,07-12-1960,30.89999962,22.55999947
3630,08-12-1960,30.61000061,22.82999992
3631,09-12-1960,30.20000076,22.81999969
3632,10-12-1960,28.81999969,22.26000023
3633,11-12-1960,28.20000076,22.05999947
3634,12-12-1960,27.93000031,20.59000015
3635,13-12-1960,28.04999924,20.98999977
3636,14-12-1960,27.81999969,21.07999992
3637,15-12-1960,27.80999947,19.69000053
3638,16-12-1960,28.15999985,19.37000084
3639,17-12-1960,28.11000061,19.39999962
3640,18-12-1960,28.09000015,18.81999969
3641,19-12-1960,27.34000015,18.76000023
3642,20-12-1960,28.18000031,18.45999908
3643,21-12-1960,28.79999924,19.11000061
3644,22-12-1960,28.29999924,18.61000061
3645,23-12-1960,28.96999931,19.03000069
3646,24-12-1960,29.15999985,18.68000031
3647,25-12-1960,29.54000092,18.03000069
3648,26-12-1960,29.43000031,18.23999977
3649,27-12-1960,29.06999969,18.92000008
3650,28-12-1960,28.37000084,19.73999977
3651,29-12-1960,27.87000084,20.76000023
3652,30-12-1960,27.73999977,21.57999992
3653,31-12-1960,29.44000053,22.02000046
3654,01-01-1961,28.85000038,22.17000008
3655,02-01-1961,29.65999985,22.31999969
3656,03-01-1961,29.56999969,22.52000046
3657,04-01-1961,30.54000092,22.76000023
3658,05-01-1961,29.65999985,23.55999947
3659,06-01-1961,29.03000069,22.69000053
3660,07-01-1961,28.79999924,21.93000031
3661,08-01-1961,29.14999962,20.59000015
3662,09-01-1961,28.88999939,18.76000023
3663,10-01-1961,28.30999947,20.51000023
3664,11-01-1961,27.42000008,21.96999931
3665,12-01-1961,27.37000084,21.54000092
3666,13-01-1961,28.64999962,21.17000008
3667,14-01-1961,28.65999985,19.53000069
3668,15-01-1961,28.15999985,19.45999908
3669,16-01-1961,27.86000061,19.78000069
3670,17-01-1961,28.61000061,20.5
3671,18-01-1961,28.40999985,19.71999931
3672,19-01-1961,27.95000076,19.95000076
3673,20-01-1961,29,20.48999977
3674,21-01-1961,29.22999954,21.15999985
3675,22-01-1961,29.21999931,20.31999969
3676,23-01-1961,28.90999985,18.82999992
3677,24-01-1961,28.25,18.97999954
3678,25-01-1961,28.84000015,18.53000069
3679,26-01-1961,29.15999985,17.87000084
3680,27-01-1961,28.53000069,17.75
3681,28-01-1961,28.79000092,19.47999954
3682,29-01-1961,29.06999969,19.19000053
